2024-05-30 21:45:22,581.bbq_producer.INFO ==================================================
2024-05-30 21:45:22,581.bbq_producer.INFO Today is 2024-05-30 at 09:45 PM
2024-05-30 21:45:22,581.bbq_producer.INFO Running on: posix Darwin 23.5.0
2024-05-30 21:45:22,581.bbq_producer.INFO Python version:  3.12.3
2024-05-30 21:45:22,581.bbq_producer.INFO Python path: /Library/Frameworks/Python.framework/Versions/3.12
2024-05-30 21:45:22,581.bbq_producer.INFO Working dir: /Users/levilowther/ds-venv/streaming-05-smart-smoker
2024-05-30 21:45:22,581.bbq_producer.INFO ==================================================
2024-05-30 21:45:24,597.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 13:56:15', 241.9)
2024-05-30 21:45:24,597.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 13:56:35', 40.6)
2024-05-30 21:45:24,597.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 13:56:40', 40.6)
2024-05-30 21:45:24,597.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 13:56:40', 36.4)
2024-05-30 21:45:24,597.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 13:56:45', 36.4)
2024-05-30 21:45:24,597.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 13:57:10', 242.1)
2024-05-30 21:45:24,597.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 13:57:15', 242.1)
2024-05-30 21:45:24,597.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 13:57:35', 41.4)
2024-05-30 21:45:24,597.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 13:57:40', 41.4)
2024-05-30 21:45:24,597.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 13:57:40', 36.7)
2024-05-30 21:45:24,597.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 13:57:45', 36.7)
2024-05-30 21:45:24,597.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 13:58:10', 240.4)
2024-05-30 21:45:24,598.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 13:58:15', 240.4)
2024-05-30 21:45:24,598.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 13:58:35', 42.2)
2024-05-30 21:45:24,598.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 13:58:40', 42.2)
2024-05-30 21:45:24,598.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 13:58:40', 37.1)
2024-05-30 21:45:24,598.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 13:58:45', 37.1)
2024-05-30 21:45:24,598.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 13:59:10', 240.2)
2024-05-30 21:45:24,598.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 13:59:15', 240.2)
2024-05-30 21:45:24,598.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 13:59:35', 43.1)
2024-05-30 21:45:24,598.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 13:59:40', 43.1)
2024-05-30 21:45:24,598.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 13:59:40', 37.6)
2024-05-30 21:45:24,598.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 13:59:45', 37.6)
2024-05-30 21:45:24,598.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:00:10', 240.1)
2024-05-30 21:45:24,598.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:00:15', 240.1)
2024-05-30 21:45:24,598.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:00:35', 44.1)
2024-05-30 21:45:24,598.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:00:40', 44.1)
2024-05-30 21:45:24,599.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:00:40', 38.0)
2024-05-30 21:45:24,599.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:00:45', 38.0)
2024-05-30 21:45:24,599.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:01:10', 239.8)
2024-05-30 21:45:24,599.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:01:15', 239.8)
2024-05-30 21:45:24,599.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:01:35', 45.1)
2024-05-30 21:45:24,599.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:01:40', 45.1)
2024-05-30 21:45:24,599.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:01:40', 38.5)
2024-05-30 21:45:24,599.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:01:45', 38.5)
2024-05-30 21:45:24,599.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:02:10', 239.9)
2024-05-30 21:45:24,599.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:02:15', 239.9)
2024-05-30 21:45:24,599.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:02:35', 46.0)
2024-05-30 21:45:24,599.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:02:40', 46.0)
2024-05-30 21:45:24,599.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:02:40', 39.2)
2024-05-30 21:45:24,599.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:02:45', 39.2)
2024-05-30 21:45:24,599.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:03:10', 240.4)
2024-05-30 21:45:24,600.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:03:15', 240.4)
2024-05-30 21:45:24,600.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:03:35', 47.1)
2024-05-30 21:45:24,600.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:03:40', 47.1)
2024-05-30 21:45:24,600.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:03:40', 39.8)
2024-05-30 21:45:24,600.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:03:45', 39.8)
2024-05-30 21:45:24,600.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:04:10', 240.8)
2024-05-30 21:45:24,600.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:04:15', 240.8)
2024-05-30 21:45:24,600.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:04:35', 48.2)
2024-05-30 21:45:24,600.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:04:40', 48.2)
2024-05-30 21:45:24,600.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:04:40', 40.4)
2024-05-30 21:45:24,600.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:04:45', 40.4)
2024-05-30 21:45:24,600.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:05:10', 241.3)
2024-05-30 21:45:24,600.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:05:15', 241.3)
2024-05-30 21:45:24,600.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:05:35', 49.4)
2024-05-30 21:45:24,600.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:05:40', 49.4)
2024-05-30 21:45:24,601.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:05:40', 41.1)
2024-05-30 21:45:24,601.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:05:45', 41.1)
2024-05-30 21:45:24,601.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:06:10', 241.7)
2024-05-30 21:45:24,601.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:06:15', 241.7)
2024-05-30 21:45:24,601.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:06:35', 50.5)
2024-05-30 21:45:24,601.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:06:40', 50.5)
2024-05-30 21:45:24,601.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:06:40', 41.9)
2024-05-30 21:45:24,601.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:06:45', 41.9)
2024-05-30 21:45:24,601.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:07:10', 242.3)
2024-05-30 21:45:24,601.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:07:15', 242.3)
2024-05-30 21:45:24,601.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:07:35', 51.8)
2024-05-30 21:45:24,601.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:07:40', 51.8)
2024-05-30 21:45:24,601.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:07:40', 42.7)
2024-05-30 21:45:24,601.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:07:45', 42.7)
2024-05-30 21:45:24,601.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:08:10', 243.4)
2024-05-30 21:45:24,601.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:08:15', 243.4)
2024-05-30 21:45:24,602.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:08:35', 52.9)
2024-05-30 21:45:24,602.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:08:40', 52.9)
2024-05-30 21:45:24,602.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:08:40', 43.4)
2024-05-30 21:45:24,602.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:08:45', 43.4)
2024-05-30 21:45:24,602.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:09:10', 242.5)
2024-05-30 21:45:24,602.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:09:15', 242.5)
2024-05-30 21:45:24,602.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:09:35', 54.2)
2024-05-30 21:45:24,602.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:09:40', 54.2)
2024-05-30 21:45:24,602.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:09:40', 44.3)
2024-05-30 21:45:24,602.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:09:45', 44.3)
2024-05-30 21:45:24,602.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:10:10', 242.1)
2024-05-30 21:45:24,602.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:10:15', 242.1)
2024-05-30 21:45:24,602.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:10:35', 55.6)
2024-05-30 21:45:24,602.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:10:40', 55.6)
2024-05-30 21:45:24,602.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:10:40', 45.4)
2024-05-30 21:45:24,602.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:10:45', 45.4)
2024-05-30 21:45:24,603.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:11:10', 243.3)
2024-05-30 21:45:24,603.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:11:15', 243.3)
2024-05-30 21:45:24,603.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:11:35', 56.8)
2024-05-30 21:45:24,603.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:11:40', 56.8)
2024-05-30 21:45:24,603.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:11:40', 46.1)
2024-05-30 21:45:24,603.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:11:45', 46.1)
2024-05-30 21:45:24,603.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:12:10', 244.0)
2024-05-30 21:45:24,603.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:12:15', 244.0)
2024-05-30 21:45:24,603.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:12:35', 58.2)
2024-05-30 21:45:24,603.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:12:40', 58.2)
2024-05-30 21:45:24,603.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:12:40', 47.1)
2024-05-30 21:45:24,603.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:12:45', 47.1)
2024-05-30 21:45:24,603.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:13:10', 244.3)
2024-05-30 21:45:24,603.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:13:15', 244.3)
2024-05-30 21:45:24,604.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:13:35', 59.4)
2024-05-30 21:45:24,604.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:13:40', 59.4)
2024-05-30 21:45:24,604.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:13:40', 48.1)
2024-05-30 21:45:24,604.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:13:45', 48.1)
2024-05-30 21:45:24,604.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:14:10', 244.7)
2024-05-30 21:45:24,604.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:14:15', 244.7)
2024-05-30 21:45:24,604.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:14:35', 60.7)
2024-05-30 21:45:24,604.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:14:40', 60.7)
2024-05-30 21:45:24,604.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:14:40', 49.1)
2024-05-30 21:45:24,604.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:14:45', 49.1)
2024-05-30 21:45:24,604.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:15:10', 245.2)
2024-05-30 21:45:24,604.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:15:15', 245.2)
2024-05-30 21:45:24,604.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:15:35', 62.1)
2024-05-30 21:45:24,604.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:15:40', 62.1)
2024-05-30 21:45:24,604.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:15:40', 50.2)
2024-05-30 21:45:24,604.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:15:45', 50.2)
2024-05-30 21:45:24,604.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:16:10', 244.8)
2024-05-30 21:45:24,605.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:16:15', 244.8)
2024-05-30 21:45:24,605.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:16:35', 63.3)
2024-05-30 21:45:24,605.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:16:40', 63.3)
2024-05-30 21:45:24,605.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:16:40', 51.2)
2024-05-30 21:45:24,605.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:16:45', 51.2)
2024-05-30 21:45:24,605.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:17:10', 245.3)
2024-05-30 21:45:24,605.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:17:15', 245.3)
2024-05-30 21:45:24,605.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:17:35', 64.5)
2024-05-30 21:45:24,605.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:17:40', 64.5)
2024-05-30 21:45:24,605.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:17:40', 52.3)
2024-05-30 21:45:24,605.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:17:45', 52.3)
2024-05-30 21:45:24,605.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:18:10', 246.1)
2024-05-30 21:45:24,605.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:18:15', 246.1)
2024-05-30 21:45:24,605.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:18:35', 65.6)
2024-05-30 21:45:24,605.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:18:40', 65.6)
2024-05-30 21:45:24,605.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:18:40', 53.3)
2024-05-30 21:45:24,605.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:18:45', 53.3)
2024-05-30 21:45:24,606.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:19:10', 247.7)
2024-05-30 21:45:24,606.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:19:15', 247.7)
2024-05-30 21:45:24,606.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:19:35', 66.9)
2024-05-30 21:45:24,606.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:19:40', 66.9)
2024-05-30 21:45:24,606.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:19:40', 54.4)
2024-05-30 21:45:24,606.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:19:45', 54.4)
2024-05-30 21:45:24,606.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:20:10', 248.1)
2024-05-30 21:45:24,606.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:20:15', 248.1)
2024-05-30 21:45:24,606.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:20:35', 68.1)
2024-05-30 21:45:24,606.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:20:40', 68.1)
2024-05-30 21:45:24,606.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:20:40', 55.6)
2024-05-30 21:45:24,606.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:20:45', 55.6)
2024-05-30 21:45:24,606.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:21:10', 248.8)
2024-05-30 21:45:24,606.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:21:15', 248.8)
2024-05-30 21:45:24,606.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:21:35', 69.2)
2024-05-30 21:45:24,606.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:21:40', 69.2)
2024-05-30 21:45:24,606.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:21:40', 56.7)
2024-05-30 21:45:24,606.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:21:45', 56.7)
2024-05-30 21:45:24,607.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:22:10', 249.4)
2024-05-30 21:45:24,607.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:22:15', 249.4)
2024-05-30 21:45:24,607.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:22:35', 70.3)
2024-05-30 21:45:24,607.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:22:40', 70.3)
2024-05-30 21:45:24,607.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:22:40', 57.9)
2024-05-30 21:45:24,607.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:22:45', 57.9)
2024-05-30 21:45:24,607.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:23:10', 249.8)
2024-05-30 21:45:24,607.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:23:15', 249.8)
2024-05-30 21:45:24,607.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:23:35', 71.5)
2024-05-30 21:45:24,607.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:23:40', 71.5)
2024-05-30 21:45:24,607.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:23:40', 59.1)
2024-05-30 21:45:24,607.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:23:45', 59.1)
2024-05-30 21:45:24,607.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:24:10', 249.2)
2024-05-30 21:45:24,607.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:24:15', 249.2)
2024-05-30 21:45:24,607.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:24:35', 72.6)
2024-05-30 21:45:24,607.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:24:40', 72.6)
2024-05-30 21:45:24,607.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:24:40', 60.3)
2024-05-30 21:45:24,608.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:24:45', 60.3)
2024-05-30 21:45:24,608.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:25:10', 248.1)
2024-05-30 21:45:24,608.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:25:15', 248.1)
2024-05-30 21:45:24,608.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:25:35', 73.8)
2024-05-30 21:45:24,608.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:25:40', 73.8)
2024-05-30 21:45:24,608.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:25:40', 61.5)
2024-05-30 21:45:24,608.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:25:45', 61.5)
2024-05-30 21:45:24,608.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:26:10', 248.5)
2024-05-30 21:45:24,608.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:26:15', 248.5)
2024-05-30 21:45:24,608.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:26:35', 74.9)
2024-05-30 21:45:24,608.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:26:40', 74.9)
2024-05-30 21:45:24,608.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:26:40', 62.7)
2024-05-30 21:45:24,608.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:26:45', 62.7)
2024-05-30 21:45:24,608.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:27:10', 248.9)
2024-05-30 21:45:24,608.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:27:15', 248.9)
2024-05-30 21:45:24,608.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:27:35', 76.0)
2024-05-30 21:45:24,608.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:27:40', 76.0)
2024-05-30 21:45:24,609.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:27:40', 63.8)
2024-05-30 21:45:24,609.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:27:45', 63.8)
2024-05-30 21:45:24,609.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:28:10', 249.2)
2024-05-30 21:45:24,609.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:28:15', 249.2)
2024-05-30 21:45:24,609.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:28:35', 77.1)
2024-05-30 21:45:24,609.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:28:40', 77.1)
2024-05-30 21:45:24,609.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:28:40', 65.1)
2024-05-30 21:45:24,609.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:28:45', 65.1)
2024-05-30 21:45:24,609.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:29:10', 249.4)
2024-05-30 21:45:24,609.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:29:15', 249.4)
2024-05-30 21:45:24,609.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:29:35', 78.1)
2024-05-30 21:45:24,609.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:29:40', 78.1)
2024-05-30 21:45:24,609.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:29:40', 66.3)
2024-05-30 21:45:24,609.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:29:45', 66.3)
2024-05-30 21:45:24,609.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:30:10', 250.4)
2024-05-30 21:45:24,609.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:30:15', 250.4)
2024-05-30 21:45:24,609.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:30:35', 79.2)
2024-05-30 21:45:24,610.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:30:40', 79.2)
2024-05-30 21:45:24,610.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:30:40', 67.5)
2024-05-30 21:45:24,610.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:30:45', 67.5)
2024-05-30 21:45:24,610.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:31:10', 251.0)
2024-05-30 21:45:24,610.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:31:15', 251.0)
2024-05-30 21:45:24,610.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:31:35', 80.2)
2024-05-30 21:45:24,610.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:31:40', 80.2)
2024-05-30 21:45:24,610.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:31:40', 68.6)
2024-05-30 21:45:24,610.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:31:45', 68.6)
2024-05-30 21:45:24,610.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:32:10', 251.2)
2024-05-30 21:45:24,610.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:32:15', 251.2)
2024-05-30 21:45:24,610.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:32:35', 81.2)
2024-05-30 21:45:24,610.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:32:40', 81.2)
2024-05-30 21:45:24,610.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:32:40', 69.8)
2024-05-30 21:45:24,610.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:32:45', 69.8)
2024-05-30 21:45:24,610.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:33:10', 250.6)
2024-05-30 21:45:24,610.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:33:15', 250.6)
2024-05-30 21:45:24,610.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:33:35', 82.3)
2024-05-30 21:45:24,611.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:33:40', 82.3)
2024-05-30 21:45:24,611.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:33:40', 70.9)
